date,day_of_week,month,year,quarter,is_holiday,is_national_holiday,is_payday,is_weekend,dcoilwtico,onpromotion,transactions,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_min_7,rolling_max_7,rolling_mean_14,rolling_std_14,rolling_min_14,rolling_max_14,rolling_mean_28,rolling_std_28,rolling_min_28,rolling_max_28,unit_sales,store_nbr,family
2014-01-11,5,1,2014,1,0,0,0,1,92.39,0.0,2817.690854921108,4995.355601600156,4328.156171456039,4557.0,4416.0,4834.594194250758,281.02378064938654,4328.156171456039,5069.033048873885,4651.113396193761,587.5780057606071,3372.0,5355.73792576656,5152.1995552397375,1616.833384419571,3372.0,12444.0,5545.07683002175,24,GROCERY I
2014-01-12,6,1,2014,1,0,0,0,1,92.39,0.0,2821.4472167518115,5545.07683002175,4686.303147035496,3604.0,4895.0,5008.440002617289,291.71782625693606,4674.771840832045,5545.07683002175,4721.690312623885,632.9905055137006,3372.0,5545.07683002175,5192.523727740515,1611.8644471236469,3372.0,12444.0,5475.250650327627,24,GROCERY I
2014-01-13,0,1,2014,1,0,0,0,0,91.45,0.0,2831.928790643538,5475.250650327627,4674.771840832045,5344.0,5527.0,5121.14678880188,298.83552624134256,4674.771840832045,5545.07683002175,4855.351073361574,573.6059692244914,3372.0,5545.07683002175,5213.246965252215,1611.6276378300481,3372.0,12444.0,5375.581896021086,24,GROCERY I
2014-01-14,1,1,2014,1,0,0,0,0,92.15,0.0,2836.626416998323,5375.581896021086,5020.819865417765,3372.0,4440.0,5221.262510971742,234.92571708771638,4995.355601600156,5545.07683002175,4857.6069230773655,575.7336853908524,3372.0,5545.07683002175,5207.839175824397,1610.789675067265,3372.0,12444.0,4890.934126040677,24,GROCERY I
2014-01-15,2,1,2014,1,0,0,1,0,93.78,0.0,2841.9472975649333,4890.934126040677,5069.033048873885,5355.73792576656,4681.0,5202.707405346444,257.4458193537018,4890.934126040677,5545.07683002175,4966.102217794556,386.1432736612459,4328.156171456039,5545.07683002175,5223.943966040135,1605.072524014344,3372.0,12444.0,5459.985947277488,24,GROCERY I
2014-01-16,3,1,2014,1,0,0,0,0,93.54,0.0,2860.312207483765,5459.985947277488,5067.719684539923,4405.242731780807,5860.0,5258.557819404101,265.88175088533933,4890.934126040677,5545.07683002175,4973.548505045336,395.135327736182,4328.156171456039,5545.07683002175,5251.764892728616,1602.0613614046272,3372.0,12444.0,5436.130751167485,24,GROCERY I
2014-01-17,4,1,2014,1,0,0,0,0,93.96,0.0,2863.9559477332227,5436.130751167485,4995.355601600156,4635.447529409975,4958.0,5311.187971779466,258.16082020268794,4890.934126040677,5545.07683002175,5047.183363572956,376.7080733614047,4328.156171456039,5545.07683002175,5236.626705270312,1598.0988770914566,3372.0,12444.0,5434.750178060743,24,GROCERY I
2014-01-18,5,1,2014,1,0,0,0,1,93.96,0.0,2863.021145990997,5434.750178060743,5545.07683002175,4328.156171456039,4727.0,5373.9586255595505,219.01997719481682,4890.934126040677,5545.07683002175,5104.276409905155,370.01701191338753,4328.156171456039,5545.07683002175,5253.653497343912,1597.5599810147296,3372.0,12444.0,5591.008951906237,24,GROCERY I
2014-01-19,6,1,2014,1,0,0,0,1,93.96,0.0,2854.1551841906967,5591.008951906237,5475.250650327627,4686.303147035496,5772.0,5380.520357257335,225.59052597986337,4890.934126040677,5591.008951906237,5194.480179937311,316.28802835990865,4674.771840832045,5591.008951906237,5284.510959911991,1595.353516865644,3372.0,12444.0,5918.58038407004,24,GROCERY I
2014-01-20,0,1,2014,1,0,0,0,0,,0.0,2842.5936903303873,5918.58038407004,5375.581896021086,4674.771840832045,12444.0,5443.853176363394,304.9054374360157,4890.934126040677,5918.58038407004,5282.499982582636,334.90617849658673,4674.771840832045,5918.58038407004,5289.745973628779,1597.2517821658737,3372.0,12444.0,5414.189831097839,24,GROCERY I
2014-01-21,1,1,2014,1,0,0,0,0,94.51,0.0,2836.5801466747334,5414.189831097839,4890.934126040677,5020.819865417765,7235.0,5449.368595660072,303.8118831478143,4890.934126040677,5918.58038407004,5335.315553315908,286.49927747223074,4890.934126040677,5918.58038407004,5038.681324739416,768.5955609413028,3372.0,7235.0,5574.67775040639,24,GROCERY I
2014-01-22,2,1,2014,1,0,0,0,0,96.35,0.0,2831.332818230557,5574.67775040639,5459.985947277488,5069.033048873885,5728.0,5547.046256283745,178.36143630312102,5414.189831097839,5918.58038407004,5374.876830815095,277.8404725050445,4890.934126040677,5918.58038407004,4979.384101539642,647.3587541088248,3372.0,5918.58038407004,5499.594546161086,24,GROCERY I
2014-01-23,3,1,2014,1,0,0,0,0,97.23,0.0,2835.1439121715757,5499.594546161086,5436.130751167485,5067.719684539923,3751.0,5552.704627552831,175.7483328474943,5414.189831097839,5918.58038407004,5405.6312234784655,264.9109717389054,4890.934126040677,5918.58038407004,4971.2267639025395,638.9606893645341,3372.0,5918.58038407004,5132.142736067463,24,GROCERY I
2014-01-24,4,1,2014,1,0,0,0,0,96.66,0.0,2795.948709243962,5132.142736067463,5434.750178060743,4995.355601600156,4712.0,5509.277768252828,236.43408177391657,5132.142736067463,5918.58038407004,5410.232870016147,259.0852236985411,4890.934126040677,5918.58038407004,5020.553290190664,592.9250845880721,3372.0,5918.58038407004,5534.1106516339805,24,GROCERY I
2014-01-25,5,1,2014,1,0,0,0,1,96.66,0.0,2765.180332885428,5534.1106516339805,5591.008951906237,5545.07683002175,4557.0,5523.472121620433,234.18596701131978,5132.142736067463,5918.58038407004,5448.715373589991,231.23695881695548,4890.934126040677,5918.58038407004,5049.914384891877,597.4179680901959,3372.0,5918.58038407004,5595.247816809242,24,GROCERY I
2014-01-26,6,1,2014,1,0,0,0,1,96.66,0.0,2769.4863439816095,5595.247816809242,5918.58038407004,5475.250650327627,3604.0,5524.077673749435,234.39509486878433,5132.142736067463,5918.58038407004,5452.299015503385,233.22543342917618,4890.934126040677,5918.58038407004,5086.994664063635,597.9114146685689,3372.0,5918.58038407004,5658.130053429003,24,GROCERY I
2014-01-27,0,1,2014,1,0,0,0,0,95.82,0.0,2765.102555447663,5658.130053429003,5414.189831097839,5375.581896021086,5344.0,5486.870483657859,174.30499614046016,5132.142736067463,5658.130053429003,5465.361830010625,239.6430125912413,4890.934126040677,5918.58038407004,5160.3564516861,531.5482425049214,3372.0,5918.58038407004,5617.58912430996,24,GROCERY I
2014-01-28,1,1,2014,1,0,0,0,0,97.49,0.0,2766.072640629252,5617.58912430996,5574.67775040639,4890.934126040677,3372.0,5515.927525545304,177.10076889151594,5132.142736067463,5658.130053429003,5482.648060602688,241.39074214592065,4890.934126040677,5918.58038407004,5170.127491840025,537.5299796886453,3372.0,5918.58038407004,5202.882240733528,24,GROCERY I
2014-01-29,2,1,2014,1,0,0,0,0,97.34,0.0,2791.341728650227,5202.882240733528,5499.594546161086,5459.985947277488,5355.73792576656,5462.813881306322,209.3587196826854,5132.142736067463,5658.130053429003,5504.930068795035,191.89261385631067,5132.142736067463,5918.58038407004,5235.516143294795,405.94792635856714,4328.156171456039,5918.58038407004,5626.087282163201,24,GROCERY I
2014-01-30,3,1,2014,1,0,0,0,0,98.25,0.0,2785.4864529385677,5626.087282163201,5132.142736067463,5436.130751167485,4405.242731780807,5480.884272163768,218.329282653162,5132.142736067463,5658.130053429003,5516.7944498583,194.02309240909509,5132.142736067463,5918.58038407004,5245.17147745182,412.08200527193196,4328.156171456039,5918.58038407004,5609.785128150314,24,GROCERY I
2014-01-31,4,1,2014,1,0,0,1,0,97.55,0.0,2794.736001369853,5609.785128150314,5534.1106516339805,5434.750178060743,4635.447529409975,5549.1188996041765,157.27315673947746,5202.882240733528,5658.130053429003,5529.1983339285025,194.02044504603424,5132.142736067463,5918.58038407004,5288.19084875073,382.99776591253413,4328.156171456039,5918.58038407004,5620.881974512848,24,GROCERY I
2014-02-01,5,2,2014,1,0,0,0,1,97.55,0.0,2798.3227569710702,5620.881974512848,5595.247816809242,5591.008951906237,4328.156171456039,5561.514802872586,159.29959064246205,5202.882240733528,5658.130053429003,5542.49346224651,193.4269728888523,5132.142736067463,5918.58038407004,5323.384936075832,365.67972594124643,4328.156171456039,5918.58038407004,5634.005234464885,24,GROCERY I
2014-02-02,6,2,2014,1,0,0,0,1,97.55,0.0,2801.3155896108465,5634.005234464885,5658.130053429003,5918.58038407004,4686.303147035496,5567.051576823391,161.32808851108703,5202.882240733528,5658.130053429003,5545.564625286413,194.59435580716257,5132.142736067463,5918.58038407004,5370.022402611862,313.61618774995713,4674.771840832045,5918.58038407004,6059.597625520368,24,GROCERY I
2014-02-03,0,2,2014,1,0,0,0,0,96.44,0.0,2804.0731413633066,6059.597625520368,5617.58912430996,5414.189831097839,4674.771840832045,5624.404087122158,247.46772886548976,5202.882240733528,6059.597625520368,5555.637285390008,217.66934580526205,5132.142736067463,6059.597625520368,5419.068633986323,310.0940780648744,4674.771840832045,6059.597625520368,5601.100678233617,24,GROCERY I
2014-02-04,1,2,2014,1,0,0,0,0,97.24,0.0,2806.4341792441414,5601.100678233617,5202.882240733528,5574.67775040639,5020.819865417765,5622.048594825537,247.62183119932436,5202.882240733528,6059.597625520368,5568.988060185421,214.02792888904932,5132.142736067463,6059.597625520368,5452.151806750663,275.1960350195623,4890.934126040677,6059.597625520368,5595.065957155319,24,GROCERY I
2014-02-05,2,2,2014,1,0,0,0,0,97.4,0.0,2808.7236494932945,5595.065957155319,5626.087282163201,5499.594546161086,5069.033048873885,5678.074840028649,168.7969574128335,5595.065957155319,6059.597625520368,5570.444360667489,214.13895547216214,5132.142736067463,6059.597625520368,5472.66059574129,262.98762655662324,4890.934126040677,6059.597625520368,5595.065957155319,24,GROCERY I
2014-02-06,3,2,2014,1,0,0,0,0,97.84,0.0,2810.67637978212,5595.065957155319,5609.785128150314,5132.142736067463,5067.719684539923,5673.643222170381,170.78484066028446,5595.065957155319,6059.597625520368,5577.263747167075,213.22737405552644,5132.142736067463,6059.597625520368,5491.447485322768,251.62969781741896,4890.934126040677,6059.597625520368,5589.130013437936,24,GROCERY I
2014-02-07,4,2,2014,1,0,0,0,0,99.98,0.0,2812.41071025743,5589.130013437936,5620.881974512848,5534.1106516339805,4995.355601600156,5670.692491497184,172.24423037941912,5589.130013437936,6059.597625520368,5609.90569555068,170.55294874635072,5202.882240733528,6059.597625520368,5510.069282783413,238.03669650517284,4890.934126040677,6059.597625520368,5610.564149654655,24,GROCERY I
2014-02-08,5,2,2014,1,0,0,0,1,99.98,0.0,2813.7932445646697,5610.564149654655,5634.005234464885,5595.247816809242,5545.07683002175,5669.218516517442,172.78482334433062,5589.130013437936,6059.597625520368,5615.366659695014,169.157651389523,5202.882240733528,6059.597625520368,5532.041016642502,216.15422357986145,4890.934126040677,6059.597625520368,5663.486242009819,24,GROCERY I
2014-02-09,6,2,2014,1,0,0,0,1,99.98,0.0,2814.400824814328,5663.486242009819,6059.597625520368,5658.130053429003,5475.250650327627,5673.430089023861,172.1415567713915,5589.130013437936,6059.597625520368,5620.240832923628,169.51609040144143,5202.882240733528,6059.597625520368,5536.269924213506,217.572353092084,4890.934126040677,6059.597625520368,6034.96851398061,24,GROCERY I
2014-02-10,0,2,2014,1,0,0,0,0,100.12,0.0,2814.6746956977804,6034.96851398061,5601.100678233617,5617.58912430996,5375.581896021086,5669.911644518182,162.9387940916866,5589.130013437936,6034.96851398061,5647.15786582017,202.67143681905702,5202.882240733528,6059.597625520368,5556.259847915397,236.63590509565256,4890.934126040677,6059.597625520368,5665.740722180968,24,GROCERY I
2014-02-11,1,2,2014,1,0,0,0,0,99.96,0.0,2814.574157057003,5665.740722180968,5595.065957155319,5202.882240733528,4890.934126040677,5679.145936510661,160.19771439912893,5589.130013437936,6034.96851398061,5650.597265668099,202.53957759630137,5202.882240733528,6059.597625520368,5566.622663135392,234.77661328268252,4890.934126040677,6059.597625520368,5665.740722180968,24,GROCERY I
2014-02-12,2,2,2014,1,0,0,0,0,100.38,0.0,2814.3450550671764,5665.740722180968,5595.065957155319,5626.087282163201,5459.985947277488,5689.242331514325,156.1924788471847,5589.130013437936,6034.96851398061,5683.658585771488,156.34466725127095,5589.130013437936,6059.597625520368,5594.294327283259,194.37180603172638,5132.142736067463,6059.597625520368,5665.740722180968,24,GROCERY I
2014-02-13,3,2,2014,1,0,0,0,0,100.27,0.0,2813.7589305479646,5665.740722180968,5589.130013437936,5609.785128150314,5436.130751167485,5699.33872651799,151.29778501348997,5589.130013437936,6034.96851398061,5686.490974344185,155.57876946296977,5589.130013437936,6059.597625520368,5601.642712101241,192.99056334643646,5132.142736067463,6059.597625520368,5609.833513587626,24,GROCERY I
2014-02-14,4,2,2014,1,0,0,0,0,100.31,0.0,2812.996680999618,5609.833513587626,5610.564149654655,5620.881974512848,5434.750178060743,5702.296369396517,148.96873701278133,5609.833513587626,6034.96851398061,5686.494430446851,155.57693493303594,5589.130013437936,6059.597625520368,5607.846382187674,190.24544954762632,5132.142736067463,6059.597625520368,5610.564149654655,24,GROCERY I
2014-02-15,5,2,2014,1,0,0,1,1,100.31,0.0,2812.0316604474406,5610.564149654655,5663.486242009819,5634.005234464885,5591.008951906237,5702.296369396516,148.96873701278136,5609.833513587626,6034.96851398061,5685.7574429569795,155.9356829792587,5589.130013437936,6059.597625520368,5614.125452601743,187.19776441527307,5132.142736067463,6059.597625520368,5663.486242009819,24,GROCERY I
2014-02-16,6,2,2014,1,0,0,0,1,100.31,0.0,2810.4223088795634,5663.486242009819,6034.96851398061,6059.597625520368,5918.58038407004,5702.296369396516,148.96873701278136,5609.833513587626,6034.96851398061,5687.86322921019,155.38112412538874,5589.130013437936,6059.597625520368,5616.713927248301,187.3672952958235,5132.142736067463,6059.597625520368,6034.96851398061,24,GROCERY I
2014-02-17,0,2,2014,1,0,0,0,0,,0.0,2808.6378542511084,6034.96851398061,5665.740722180968,5601.100678233617,5414.189831097839,5702.296369396516,148.96873701278136,5609.833513587626,6034.96851398061,5686.10400695735,150.92410415184395,5589.130013437936,6034.96851398061,5620.870646173679,195.42975807188589,5132.142736067463,6059.597625520368,5701.283686462389,24,GROCERY I
2014-02-18,1,2,2014,1,0,0,0,0,102.54,0.0,2806.8250778597785,5701.283686462389,5665.740722180968,5595.065957155319,5574.67775040639,5707.373935722433,148.118390748706,5609.833513587626,6034.96851398061,5693.259936116547,148.94579862083978,5589.130013437936,6034.96851398061,5631.123998150982,191.67980269569676,5132.142736067463,6059.597625520368,5678.77940264764,24,GROCERY I
2014-02-19,2,2,2014,1,0,0,0,0,103.46,0.0,2805.247407648748,5678.77940264764,5665.740722180968,5595.065957155319,5499.594546161086,5709.236604360529,147.58860738479945,5609.833513587626,6034.96851398061,5699.2394679374265,146.35839130828708,5589.130013437936,6034.96851398061,5634.841914302458,191.55395526901344,5132.142736067463,6059.597625520368,5695.1771667154335,24,GROCERY I
2014-02-20,3,2,2014,1,0,0,0,0,103.2,0.0,2804.00253155936,5695.1771667154335,5609.833513587626,5589.130013437936,5132.142736067463,5713.441810722596,146.55850474309565,5609.833513587626,6034.96851398061,5706.390268620293,143.29062179291674,5589.130013437936,6034.96851398061,5641.827007893683,189.99913345062308,5132.142736067463,6059.597625520368,5652.231245113677,24,GROCERY I
2014-02-21,4,2,2014,1,0,0,0,0,102.53,0.0,2802.9166110555147,5652.231245113677,5610.564149654655,5610.564149654655,5534.1106516339805,5719.498629512032,142.37955764154435,5610.564149654655,6034.96851398061,5710.897499454275,140.27924085252704,5609.833513587626,6034.96851398061,5660.401597502477,161.6306798220572,5202.882240733528,6059.597625520368,5623.602830121327,24,GROCERY I
2014-02-22,5,2,2014,1,0,0,0,1,102.53,0.0,2801.9694041496796,5623.602830121327,5663.486242009819,5663.486242009819,5595.247816809242,5721.361298150128,140.79336354092868,5623.602830121327,6034.96851398061,5711.828833773323,139.60352795449495,5609.833513587626,6034.96851398061,5663.597746734167,159.91659698080673,5202.882240733528,6059.597625520368,5676.524922476491,24,GROCERY I
2014-02-23,6,2,2014,1,0,0,0,1,102.53,0.0,2800.8635872156165,5676.524922476491,6034.96851398061,6034.96851398061,5658.130053429003,5723.223966788224,139.98399850347468,5623.602830121327,6034.96851398061,5712.760168092369,139.2993737434945,5609.833513587626,6034.96851398061,5666.500500507999,159.36669307381044,5202.882240733528,6059.597625520368,6042.157429162235,24,GROCERY I
2014-02-24,0,2,2014,1,0,0,0,0,103.17,0.0,2801.0274164813386,6042.157429162235,5701.283686462389,5665.740722180968,5617.58912430996,5724.250954671312,142.6532081722604,5623.602830121327,6042.157429162235,5713.273662033914,140.58579307947048,5609.833513587626,6042.157429162235,5680.215763927043,174.4324218395557,5202.882240733528,6059.597625520368,5695.1771667154335,24,GROCERY I
2014-02-25,1,2,2014,1,0,0,0,0,102.2,0.0,2802.2223192678694,5695.1771667154335,5678.77940264764,5665.740722180968,5202.882240733528,5723.378594707462,142.83562199535908,5623.602830121327,6042.157429162235,5715.376265214948,140.03926850791626,5609.833513587626,6042.157429162235,5682.986765441523,174.0164780723047,5202.882240733528,6059.597625520368,5654.84608921734,24,GROCERY I
2014-02-26,2,2,2014,1,0,0,0,0,102.93,0.0,2803.313518444078,5654.84608921734,5695.1771667154335,5665.740722180968,5626.087282163201,5719.959549931706,144.3594338049538,5623.602830121327,6042.157429162235,5714.598077146118,140.3661953648539,5609.833513587626,6042.157429162235,5699.128331458803,146.64178753812146,5589.130013437936,6059.597625520368,5684.078647140462,24,GROCERY I
2014-02-27,3,2,2014,1,0,0,0,0,102.68,0.0,2804.5872172106247,5684.078647140462,5652.231245113677,5609.833513587626,5609.785128150314,5718.374047135281,144.73743624481725,5623.602830121327,6042.157429162235,5715.907928928939,139.96017810726744,5609.833513587626,6042.157429162235,5701.199451636562,145.98000434406012,5589.130013437936,6059.597625520368,5628.17143854712,24,GROCERY I
2014-02-28,4,2,2014,1,0,0,1,0,102.88,0.0,2805.871036430004,5628.17143854712,5623.602830121327,5610.564149654655,5620.881974512848,5714.936931911487,146.84033092316275,5623.602830121327,6042.157429162235,5717.217780711758,138.97342278193688,5610.564149654655,6042.157429162235,5701.856105579305,145.59441429024264,5589.130013437936,6059.597625520368,5628.902074614149,24,GROCERY I
2014-03-01,5,3,2014,1,0,0,0,1,102.88,0.0,2806.3553466893304,5628.902074614149,5676.524922476491,5663.486242009819,5634.005234464885,5715.693966839032,146.30365882923726,5628.17143854712,6042.157429162235,5718.52763249458,137.97368926401646,5623.602830121327,6042.157429162235,5702.142537725781,145.4370154212899,5589.130013437936,6059.597625520368,5690.354747970128,24,GROCERY I
2014-03-02,6,3,2014,1,1,0,0,1,102.88,0.0,2807.050976481022,5690.354747970128,6042.157429162235,6034.96851398061,6059.597625520368,5717.669656195268,145.77900057879637,5628.17143854712,6042.157429162235,5720.446811491745,137.33457107545,5623.602830121327,6042.157429162235,5704.155020350968,144.84792085473995,5589.130013437936,6059.597625520368,7634.928022682051,24,GROCERY I
2014-03-03,0,3,2014,1,1,1,0,0,105.34,0.0,2807.4614756513943,7634.928022682051,5695.1771667154335,5701.283686462389,5601.100678233617,5945.208312412383,745.6182614230721,5628.17143854712,7634.928022682051,5834.729633541849,528.3251268945696,5623.602830121327,7634.928022682051,5760.416820249599,388.70148796426184,5589.130013437936,7634.928022682051,6781.516427439381,24,GROCERY I
2014-03-04,1,3,2014,1,1,1,0,0,103.64,0.0,2807.7660996074055,6781.516427439381,5654.84608921734,5678.77940264764,5595.065957155319,6100.399635372947,796.2395800460142,5628.17143854712,7634.928022682051,5911.889115040205,583.3526397749757,5623.602830121327,7634.928022682051,5802.574525578377,432.34494191164885,5589.130013437936,7634.928022682051,6845.009131439071,24,GROCERY I
2014-03-05,2,3,2014,1,0,0,0,0,101.75,0.0,2807.9811166072905,6845.009131439071,5684.078647140462,5695.1771667154335,5595.065957155319,6270.42292711891,812.1529734783346,5628.17143854712,7634.928022682051,5995.191238525307,628.9874246287452,5623.602830121327,7634.928022682051,5847.215353231367,472.7660771975131,5589.130013437936,7634.928022682051,5502.044392773454,24,GROCERY I
2014-03-06,3,3,2014,1,0,0,0,0,101.82,0.0,2808.1113824487566,5502.044392773454,5628.17143854712,5652.231245113677,5589.130013437936,6244.418033637908,836.6029414605753,5502.044392773454,7634.928022682051,5981.396040386594,638.1251630146268,5502.044392773454,7634.928022682051,5843.893154503443,474.9255013350197,5502.044392773454,7634.928022682051,5444.633823886091,24,GROCERY I
2014-03-07,4,3,2014,1,0,0,0,0,102.82,0.0,2808.1672892222437,5444.633823886091,5628.902074614149,5623.602830121327,5610.564149654655,6218.198374400618,861.636960718437,5444.633823886091,7634.928022682051,5966.567653156053,648.6870934319339,5444.633823886091,7634.928022682051,5838.732576305161,478.56739647845694,5444.633823886091,7634.928022682051,5453.992086636612,24,GROCERY I
2014-03-08,5,3,2014,1,0,0,0,1,102.82,0.0,2808.148743879875,5453.992086636612,5690.354747970128,5676.524922476491,5663.486242009819,6193.21123326097,883.8250329501801,5444.633823886091,7634.928022682051,5954.452600050003,657.1142205944009,5444.633823886091,7634.928022682051,5833.14071691166,482.23289343379986,5444.633823886091,7634.928022682051,5480.250631986297,24,GROCERY I
2014-03-09,6,3,2014,1,0,0,0,1,102.82,0.0,2808.0644893498006,5480.250631986297,7634.928022682051,6042.157429162235,6034.96851398061,6163.196359548993,907.0117657156369,5444.633823886091,7634.928022682051,5940.433007872131,665.5397065449065,5444.633823886091,7634.928022682051,5826.596587982249,485.8501852798823,5444.633823886091,7634.928022682051,5834.855969230418,24,GROCERY I
2014-03-10,0,3,2014,1,0,0,0,0,101.39,0.0,2807.919615319546,5834.855969230418,6781.516427439381,5695.1771667154335,5665.740722180968,5906.043209055904,634.4211512428858,5444.633823886091,6845.009131439071,5925.625760734144,665.4084576752441,5444.633823886091,7634.928022682051,5819.449711384028,484.14032426547124,5444.633823886091,7634.928022682051,5576.432999264142,24,GROCERY I
2014-03-11,1,3,2014,1,0,0,0,0,100.29,0.0,2807.7238276780417,5576.432999264142,6845.009131439071,5654.84608921734,5665.740722180968,5733.888433602298,508.2108896540828,5444.633823886091,6845.009131439071,5917.144034487623,669.317176551588,5444.633823886091,7634.928022682051,5816.260149851283,485.48280143420044,5444.633823886091,7634.928022682051,5641.470361506296,24,GROCERY I
2014-03-12,2,3,2014,1,0,0,0,0,98.29,0.0,2807.5012611068323,5641.470361506296,5502.044392773454,5684.078647140462,5665.740722180968,5561.954323611902,139.45870226181773,5444.633823886091,5834.855969230418,5916.188625365406,669.729811154675,5444.633823886091,7634.928022682051,5815.393351255761,485.7830714490865,5444.633823886091,7634.928022682051,5675.72182628296,24,GROCERY I
2014-03-13,3,3,2014,1,0,0,0,0,98.57,0.0,2807.262146620468,5675.72182628296,5444.633823886091,5628.17143854712,5609.833513587626,5586.765385541831,142.441275099371,5444.633823886091,5834.855969230418,5915.5917095898685,669.9562850544669,5444.633823886091,7634.928022682051,5815.749819259404,485.6728385648671,5444.633823886091,7634.928022682051,5627.97011101684,24,GROCERY I
2014-03-14,4,3,2014,1,0,0,0,0,99.23,0.0,2807.01841293925,5627.97011101684,5453.992086636612,5628.902074614149,5610.564149654655,5612.956283703366,128.0831810900141,5453.992086636612,5834.855969230418,5915.577329051992,669.9629311993534,5444.633823886091,7634.928022682051,5816.397554881877,485.4000568983403,5444.633823886091,7634.928022682051,5640.058917986257,24,GROCERY I
2014-03-15,5,3,2014,1,0,0,1,1,99.23,0.0,2806.7741915349857,5640.058917986257,5480.250631986297,5690.354747970128,5663.486242009819,5639.537259610459,107.1998962558611,5480.250631986297,5834.855969230418,5916.374246435714,669.6022402316825,5444.633823886091,7634.928022682051,5817.450939465148,484.96863839867495,5444.633823886091,7634.928022682051,5680.671052312757,24,GROCERY I
2014-03-16,6,3,2014,1,0,0,0,1,99.23,0.0,2806.54136690122,5680.671052312757,5834.855969230418,7634.928022682051,6034.96851398061,5668.168748228524,81.17094176530229,5576.432999264142,5834.855969230418,5915.682553888759,669.8586283397505,5444.633823886091,7634.928022682051,5818.064682690254,484.7774108775636,5444.633823886091,7634.928022682051,6061.6516138747775,24,GROCERY I
